Transmitter,TransmitterName,State,NextState,T_lower,T_upper,Setup
H307-1902-49610,49610,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49612,49612,IC,{'DTH'},0.0,10.0,2020
H307-1902-49617,49617,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49617,49617,BAY,{'IC'},1275992.0,1276002.0,2020
H307-1902-49617,49617,IC,{'DTH'},0.0,10.0,2020
H307-1902-49619,49619,RGT,{'DTH'},2592118.0,2592128.0,2020
H307-1902-49621,49621,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49621,49621,BAY,{'IC'},2629161.0,2629171.0,2020
H307-1902-49621,49621,IC,{'DTH'},0.0,10.0,2020
H307-1902-49627,49627,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4963,4963,IC,{'DTH'},0.0,10.0,2020
H307-1902-49631,49631,IC,{'BAY'},0.0,10.0,2020
H307-1902-49631,49631,BAY,{'RGT'},256138.0,256148.0,2020
H307-1902-49631,49631,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49632,49632,IC,{'DTH'},0.0,10.0,2020
H307-1902-49634,49634,IC,{'DTH'},0.0,10.0,2020
H307-1902-49639,49639,IC,{'DTH'},5266316.0,5266326.0,2020
H307-1902-4964,4964,IC,{'DTH'},0.0,10.0,2020
H307-1902-49640,49640,IC,{'DTH'},0.0,10.0,2020
H307-1902-49641,49641,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49645,49645,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4965,4965,IC,{'DTH'},0.0,10.0,2020
H307-1902-49651,49651,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49653,49653,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49659,49659,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49659,49659,BAY,{'IC'},3878268.0,3878278.0,2020
H307-1902-49659,49659,IC,{'DTH'},0.0,10.0,2020
H307-1902-4966,4966,RGT,{'DTH'},682733.0,682743.0,2020
H307-1902-49660,49660,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49662,49662,IC,{'DTH'},0.0,10.0,2020
H307-1902-49663,49663,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49666,49666,IC,{'DTH'},0.0,10.0,2020
H307-1902-49670,49670,IC,{'DTH'},0.0,10.0,2020
H307-1902-49680,49680,IC,{'DTH'},0.0,10.0,2020
H307-1902-49687,49687,RGT,{'DTH'},749095.0,749105.0,2020
H307-1902-49689,49689,IC,{'DTH'},0.0,10.0,2020
H307-1902-49691,49691,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49695,49695,IC,{'DTH'},0.0,10.0,2020
H307-1902-497,497,RGT,{'BAY'},232310.0,232320.0,2020
H307-1902-497,497,BAY,{'IC'},690926.0,690936.0,2020
H307-1902-497,497,IC,{'DTH'},5525473.0,5525483.0,2020
H307-1902-49701,49701,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49703,49703,IC,{'DTH'},1107746.0,1107756.0,2020
H307-1902-49704,49704,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49708,49708,LVR,{'DTH'},11439322.0,11439332.0,2020
H307-1902-49714,49714,IC,{'BAY'},0.0,10.0,2020
H307-1902-49714,49714,BAY,{'RGT'},3825127.0,3825137.0,2020
H307-1902-49714,49714,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49717,49717,RGT,{'DTH'},4213899.0,4213909.0,2020
H307-1902-49721,49721,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49727,49727,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49728,49728,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49729,49729,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4973,4973,IC,{'DTH'},0.0,10.0,2020
H307-1902-49731,49731,IC,{'DTH'},0.0,10.0,2020
H307-1902-49732,49732,IC,{'DTH'},0.0,10.0,2020
H307-1902-49734,49734,IC,{'DTH'},0.0,10.0,2020
H307-1902-49741,49741,RGT,{'DTH'},970243.0,970253.0,2020
H307-1902-49742,49742,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49744,49744,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49745,49745,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49749,49749,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49751,49751,IC,{'DTH'},5227800.0,5227810.0,2020
H307-1902-49753,49753,IC,{'DTH'},0.0,10.0,2020
H307-1902-49755,49755,RGT,{'DTH'},10755938.0,10755948.0,2020
H307-1902-49756,49756,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4976,4976,IC,{'DTH'},0.0,10.0,2020
H307-1902-49761,49761,IC,{'DTH'},0.0,10.0,2020
H307-1902-49764,49764,IC,{'DTH'},0.0,10.0,2020
H307-1902-49766,49766,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49768,49768,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49769,49769,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49771,49771,RGT,{'DTH'},2070284.0,2070294.0,2020
H307-1902-49776,49776,IC,{'DTH'},3927963.0,3927973.0,2020
H307-1902-49779,49779,IC,{'DTH'},349929.0,349939.0,2020
H307-1902-49781,49781,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49785,49785,IC,{'DTH'},0.0,10.0,2020
H307-1902-49788,49788,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4979,4979,IC,{'DTH'},0.0,10.0,2020
H307-1902-49793,49793,RGT,{'BAY'},639400.0,639410.0,2020
H307-1902-49793,49793,BAY,{'IC'},4432735.0,4432745.0,2020
H307-1902-49793,49793,IC,{'DTH'},0.0,10.0,2020
H307-1902-49795,49795,IC,{'BAY'},321950.0,321960.0,2020
H307-1902-49795,49795,BAY,{'RGT'},8164549.0,8164559.0,2020
H307-1902-49795,49795,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49798,49798,IC,{'DTH'},0.0,10.0,2020
H307-1902-498,498,RGT,{'DTH'},102362.0,102372.0,2020
H307-1902-49800,49800,RGT,{'BAY'},5623581.0,5623591.0,2020
H307-1902-49800,49800,BAY,{'IC'},695838.0,695848.0,2020
H307-1902-49800,49800,IC,{'BAY'},0.0,10.0,2020
H307-1902-49800,49800,BAY,{'RGT'},938586.0,938596.0,2020
H307-1902-49800,49800,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49803,49803,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49804,49804,IC,{'DTH'},4768619.0,4768629.0,2020
H307-1902-49808,49808,IC,{'DTH'},0.0,10.0,2020
H307-1902-49810,49810,IC,{'DTH'},0.0,10.0,2020
H307-1902-49816,49816,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4982,4982,RGT,{'BAY'},0.0,10.0,2020
H307-1902-4982,4982,BAY,{'IC'},4096499.0,4096509.0,2020
H307-1902-4982,4982,IC,{'DTH'},0.0,10.0,2020
H307-1902-49821,49821,RGT,{'DTH'},7663058.0,7663068.0,2020
H307-1902-49822,49822,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49823,49823,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49826,49826,IC,{'DTH'},0.0,10.0,2020
H307-1902-49827,49827,IC,{'DTH'},0.0,10.0,2020
H307-1902-49828,49828,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49829,49829,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49830,49830,IC,{'DTH'},0.0,10.0,2020
H307-1902-49832,49832,IC,{'DTH'},0.0,10.0,2020
H307-1902-49833,49833,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49839,49839,IC,{'DTH'},7580565.0,7580575.0,2020
H307-1902-49841,49841,IC,{'DTH'},0.0,10.0,2020
H307-1902-49845,49845,IC,{'DTH'},0.0,10.0,2020
H307-1902-49846,49846,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49848,49848,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49850,49850,IC,{'DTH'},0.0,10.0,2020
H307-1902-49852,49852,IC,{'DTH'},11113170.0,11113180.0,2020
H307-1902-49853,49853,IC,{'DTH'},0.0,10.0,2020
H307-1902-49854,49854,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49855,49855,IC,{'DTH'},0.0,10.0,2020
H307-1902-49856,49856,IC,{'DTH'},0.0,10.0,2020
H307-1902-49857,49857,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49860,49860,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49864,49864,RGT,{'DTH'},4144176.0,4144186.0,2020
H307-1902-49866,49866,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49868,49868,IC,{'DTH'},0.0,10.0,2020
H307-1902-49873,49873,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49876,49876,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4988,4988,IC,{'DTH'},0.0,10.0,2020
H307-1902-49880,49880,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49880,49880,BAY,{'IC'},6732615.0,6732625.0,2020
H307-1902-49880,49880,IC,{'DTH'},0.0,10.0,2020
H307-1902-49882,49882,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49883,49883,RGT,{'DTH'},4607034.0,4607044.0,2020
H307-1902-49884,49884,IC,{'DTH'},7918779.0,7918789.0,2020
H307-1902-49888,49888,IC,{'DTH'},0.0,10.0,2020
H307-1902-49889,49889,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49893,49893,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49895,49895,RGT,{'DTH'},0.0,10.0,2020
H307-1902-499,499,RGT,{'DTH'},50370.0,50380.0,2020
H307-1902-49900,49900,IC,{'DTH'},0.0,10.0,2020
H307-1902-49901,49901,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49904,49904,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49905,49905,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4991,4991,IC,{'DTH'},0.0,10.0,2020
H307-1902-49919,49919,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49920,49920,IC,{'DTH'},0.0,10.0,2020
H307-1902-49922,49922,RGT,{'BAY'},5428468.0,5428478.0,2020
H307-1902-49922,49922,BAY,{'IC'},1239988.0,1239998.0,2020
H307-1902-49922,49922,IC,{'BAY'},0.0,10.0,2020
H307-1902-49922,49922,BAY,{'RGT'},2338941.0,2338951.0,2020
H307-1902-49922,49922,RGT,{'DTH'},685750.0,685760.0,2020
H307-1902-49925,49925,IC,{'DTH'},0.0,10.0,2020
H307-1902-49927,49927,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49933,49933,IC,{'DTH'},0.0,10.0,2020
H307-1902-49935,49935,IC,{'DTH'},0.0,10.0,2020
H307-1902-49936,49936,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49937,49937,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49938,49938,IC,{'DTH'},0.0,10.0,2020
H307-1902-49940,49940,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49940,49940,BAY,{'IC'},5264505.0,5264515.0,2020
H307-1902-49940,49940,IC,{'DTH'},691680.0,691690.0,2020
H307-1902-49944,49944,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49945,49945,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49946,49946,IC,{'DTH'},0.0,10.0,2020
H307-1902-49948,49948,IC,{'DTH'},0.0,10.0,2020
H307-1902-4995,4995,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49951,49951,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49952,49952,IC,{'BAY'},0.0,10.0,2020
H307-1902-49952,49952,BAY,{'RGT'},184812.0,184822.0,2020
H307-1902-49952,49952,RGT,{'DTH'},2988173.0,2988183.0,2020
H307-1902-49957,49957,IC,{'DTH'},2221101.0,2221111.0,2020
H307-1902-49958,49958,IC,{'DTH'},0.0,10.0,2020
H307-1902-49959,49959,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4996,4996,IC,{'BAY'},0.0,10.0,2020
H307-1902-4996,4996,BAY,{'RGT'},757328.0,757338.0,2020
H307-1902-4996,4996,RGT,{'BAY'},0.0,10.0,2020
H307-1902-4996,4996,BAY,{'IC'},2916383.0,2916393.0,2020
H307-1902-4996,4996,IC,{'DTH'},0.0,10.0,2020
H307-1902-49960,49960,IC,{'DTH'},0.0,10.0,2020
H307-1902-49962,49962,IC,{'DTH'},1959431.0,1959441.0,2020
H307-1902-49963,49963,IC,{'DTH'},0.0,10.0,2020
H307-1902-49967,49967,IC,{'DTH'},0.0,10.0,2020
H307-1902-4997,4997,IC,{'DTH'},0.0,10.0,2020
H307-1902-49972,49972,IC,{'DTH'},0.0,10.0,2020
H307-1902-49975,49975,IC,{'DTH'},0.0,10.0,2020
H307-1902-49977,49977,IC,{'DTH'},0.0,10.0,2020
H307-1902-49978,49978,IC,{'DTH'},0.0,10.0,2020
H307-1902-49979,49979,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49981,49981,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49982,49982,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49982,49982,BAY,{'IC'},3490290.0,3490300.0,2020
H307-1902-49982,49982,IC,{'DTH'},0.0,10.0,2020
H307-1902-49983,49983,IC,{'DTH'},0.0,10.0,2020
H307-1902-49984,49984,IC,{'DTH'},0.0,10.0,2020
H307-1902-49985,49985,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49985,49985,BAY,{'IC'},1754722.0,1754732.0,2020
H307-1902-49985,49985,IC,{'DTH'},0.0,10.0,2020
H307-1902-49989,49989,RGT,{'DTH'},0.0,10.0,2020
H307-1902-4999,4999,IC,{'DTH'},0.0,10.0,2020
H307-1902-49990,49990,IC,{'BAY'},0.0,10.0,2020
H307-1902-49990,49990,BAY,{'RGT'},5894764.0,5894774.0,2020
H307-1902-49990,49990,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49992,49992,RGT,{'BAY'},0.0,10.0,2020
H307-1902-49992,49992,BAY,{'IC'},661367.0,661377.0,2020
H307-1902-49992,49992,IC,{'BAY'},0.0,10.0,2020
H307-1902-49992,49992,BAY,{'RGT'},3574893.0,3574903.0,2020
H307-1902-49992,49992,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49995,49995,RGT,{'DTH'},0.0,10.0,2020
H307-1902-49997,49997,IC,{'DTH'},0.0,10.0,2020
H307-1902-500,500,RGT,{'DTH'},273663.0,273673.0,2020
H307-1902-5000,5000,RGT,{'DTH'},3565835.0,3565845.0,2020
H307-1902-50003,50003,RGT,{'DTH'},2727021.0,2727031.0,2020
H307-1902-50011,50011,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5002,5002,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50020,50020,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50030,50030,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50033,50033,RGT,{'BAY'},0.0,10.0,2020
H307-1902-50033,50033,BAY,{'IC'},512107.0,512117.0,2020
H307-1902-50033,50033,IC,{'DTH'},0.0,10.0,2020
H307-1902-50034,50034,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50035,50035,IC,{'DTH'},0.0,10.0,2020
H307-1902-50037,50037,IC,{'BAY'},0.0,10.0,2020
H307-1902-50037,50037,BAY,{'RGT'},756478.0,756488.0,2020
H307-1902-50037,50037,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50039,50039,IC,{'DTH'},4243653.0,4243663.0,2020
H307-1902-5004,5004,IC,{'DTH'},0.0,10.0,2020
H307-1902-50041,50041,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50043,50043,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50051,50051,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50052,50052,IC,{'DTH'},0.0,10.0,2020
H307-1902-50053,50053,RGT,{'BAY'},109181.0,109191.0,2020
H307-1902-50053,50053,BAY,{'IC'},6324128.0,6324138.0,2020
H307-1902-50053,50053,IC,{'DTH'},0.0,10.0,2020
H307-1902-50057,50057,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5006,5006,IC,{'DTH'},0.0,10.0,2020
H307-1902-50064,50064,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50068,50068,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5007,5007,IC,{'DTH'},0.0,10.0,2020
H307-1902-50070,50070,IC,{'DTH'},0.0,10.0,2020
H307-1902-50071,50071,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50072,50072,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50077,50077,IC,{'BAY'},0.0,10.0,2020
H307-1902-50077,50077,BAY,{'RGT'},1189970.0,1189980.0,2020
H307-1902-50077,50077,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50084,50084,IC,{'DTH'},0.0,10.0,2020
H307-1902-50088,50088,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50089,50089,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50092,50092,IC,{'DTH'},1602659.0,1602669.0,2020
H307-1902-50096,50096,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50099,50099,IC,{'DTH'},0.0,10.0,2020
H307-1902-501,501,RGT,{'DTH'},1790242.0,1790252.0,2020
H307-1902-50100,50100,RGT,{'DTH'},1363217.0,1363227.0,2020
H307-1902-50101,50101,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50102,50102,IC,{'DTH'},0.0,10.0,2020
H307-1902-50104,50104,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50106,50106,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50110,50110,IC,{'DTH'},0.0,10.0,2020
H307-1902-50113,50113,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50114,50114,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50116,50116,IC,{'BAY'},0.0,10.0,2020
H307-1902-50116,50116,BAY,{'RGT'},694090.0,694100.0,2020
H307-1902-50116,50116,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50117,50117,IC,{'BAY'},5512890.0,5512900.0,2020
H307-1902-50117,50117,BAY,{'RGT'},1132074.0,1132084.0,2020
H307-1902-50117,50117,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50123,50123,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50124,50124,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50128,50128,IC,{'DTH'},9581437.0,9581447.0,2020
H307-1902-50137,50137,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5014,5014,IC,{'DTH'},0.0,10.0,2020
H307-1902-50146,50146,IC,{'DTH'},0.0,10.0,2020
H307-1902-50149,50149,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50152,50152,IC,{'DTH'},0.0,10.0,2020
H307-1902-50156,50156,IC,{'DTH'},0.0,10.0,2020
H307-1902-5016,5016,IC,{'DTH'},0.0,10.0,2020
H307-1902-50165,50165,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50166,50166,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5017,5017,IC,{'DTH'},0.0,10.0,2020
H307-1902-50171,50171,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50174,50174,IC,{'BAY'},0.0,10.0,2020
H307-1902-50174,50174,BAY,{'RGT'},902807.0,902817.0,2020
H307-1902-50174,50174,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50175,50175,IC,{'DTH'},0.0,10.0,2020
H307-1902-50182,50182,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50184,50184,RGT,{'BAY'},0.0,10.0,2020
H307-1902-50184,50184,BAY,{'IC'},1202262.0,1202272.0,2020
H307-1902-50184,50184,IC,{'DTH'},0.0,10.0,2020
H307-1902-50185,50185,IC,{'BAY'},0.0,10.0,2020
H307-1902-50185,50185,BAY,{'RGT'},9156989.0,9156999.0,2020
H307-1902-50185,50185,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50188,50188,IC,{'DTH'},0.0,10.0,2020
H307-1902-50189,50189,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5019,5019,IC,{'DTH'},0.0,10.0,2020
H307-1902-50191,50191,IC,{'DTH'},0.0,10.0,2020
H307-1902-50194,50194,IC,{'DTH'},0.0,10.0,2020
H307-1902-502,502,RGT,{'DTH'},8066919.0,8066929.0,2020
H307-1902-50201,50201,IC,{'DTH'},0.0,10.0,2020
H307-1902-50202,50202,IC,{'DTH'},0.0,10.0,2020
H307-1902-50203,50203,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50207,50207,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50214,50214,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50215,50215,IC,{'DTH'},0.0,10.0,2020
H307-1902-50225,50225,RGT,{'BAY'},0.0,10.0,2020
H307-1902-50225,50225,BAY,{'IC'},1346152.0,1346162.0,2020
H307-1902-50225,50225,IC,{'BAY'},0.0,10.0,2020
H307-1902-50225,50225,BAY,{'RGT'},6608921.0,6608931.0,2020
H307-1902-50225,50225,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50226,50226,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50227,50227,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50240,50240,IC,{'DTH'},0.0,10.0,2020
H307-1902-50245,50245,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50246,50246,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50248,50248,IC,{'DTH'},0.0,10.0,2020
H307-1902-5025,5025,IC,{'DTH'},0.0,10.0,2020
H307-1902-50250,50250,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50252,50252,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50255,50255,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50257,50257,IC,{'DTH'},1181107.0,1181117.0,2020
H307-1902-50260,50260,IC,{'DTH'},0.0,10.0,2020
H307-1902-50265,50265,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50267,50267,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50268,50268,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50269,50269,IC,{'DTH'},0.0,10.0,2020
H307-1902-5027,5027,IC,{'DTH'},697821.0,697831.0,2020
H307-1902-50271,50271,IC,{'DTH'},0.0,10.0,2020
H307-1902-50273,50273,IC,{'DTH'},0.0,10.0,2020
H307-1902-50275,50275,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5028,5028,IC,{'DTH'},0.0,10.0,2020
H307-1902-50281,50281,IC,{'DTH'},4677118.0,4677128.0,2020
H307-1902-5029,5029,IC,{'DTH'},0.0,10.0,2020
H307-1902-50290,50290,IC,{'BAY'},0.0,10.0,2020
H307-1902-50290,50290,BAY,{'RGT'},602772.0,602782.0,2020
H307-1902-50290,50290,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50293,50293,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50294,50294,IC,{'BAY'},0.0,10.0,2020
H307-1902-50294,50294,BAY,{'RGT'},6336732.0,6336742.0,2020
H307-1902-50294,50294,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50296,50296,RGT,{'DTH'},0.0,10.0,2020
H307-1902-503,503,RGT,{'DTH'},188467.0,188477.0,2020
H307-1902-5030,5030,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50301,50301,IC,{'DTH'},0.0,10.0,2020
H307-1902-50303,50303,IC,{'DTH'},0.0,10.0,2020
H307-1902-50306,50306,RGT,{'DTH'},10773184.0,10773194.0,2020
H307-1902-50310,50310,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50315,50315,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50320,50320,IC,{'DTH'},0.0,10.0,2020
H307-1902-50321,50321,IC,{'DTH'},0.0,10.0,2020
H307-1902-50323,50323,IC,{'DTH'},0.0,10.0,2020
H307-1902-50325,50325,IC,{'DTH'},0.0,10.0,2020
H307-1902-50328,50328,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50331,50331,IC,{'DTH'},0.0,10.0,2020
H307-1902-50336,50336,RGT,{'DTH'},1042949.0,1042959.0,2020
H307-1902-50340,50340,IC,{'DTH'},0.0,10.0,2020
H307-1902-50342,50342,IC,{'DTH'},0.0,10.0,2020
H307-1902-50343,50343,IC,{'DTH'},0.0,10.0,2020
H307-1902-50344,50344,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50346,50346,IC,{'DTH'},0.0,10.0,2020
H307-1902-50347,50347,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50349,50349,RGT,{'DTH'},1938881.0,1938891.0,2020
H307-1902-50351,50351,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50354,50354,IC,{'DTH'},0.0,10.0,2020
H307-1902-50360,50360,IC,{'DTH'},0.0,10.0,2020
H307-1902-50361,50361,IC,{'DTH'},0.0,10.0,2020
H307-1902-50363,50363,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50370,50370,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50371,50371,IC,{'DTH'},0.0,10.0,2020
H307-1902-50374,50374,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50376,50376,RGT,{'DTH'},7557593.0,7557603.0,2020
H307-1902-50380,50380,IC,{'DTH'},0.0,10.0,2020
H307-1902-50381,50381,RGT,{'DTH'},664359.0,664369.0,2020
H307-1902-50382,50382,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50394,50394,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50399,50399,RGT,{'DTH'},0.0,10.0,2020
H307-1902-504,504,RGT,{'DTH'},94564.0,94574.0,2020
H307-1902-50406,50406,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50410,50410,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50415,50415,IC,{'DTH'},0.0,10.0,2020
H307-1902-50416,50416,IC,{'DTH'},0.0,10.0,2020
H307-1902-50418,50418,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50419,50419,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50425,50425,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50426,50426,IC,{'DTH'},5689487.0,5689497.0,2020
H307-1902-50427,50427,RGT,{'DTH'},7093942.0,7093952.0,2020
H307-1902-50429,50429,IC,{'DTH'},0.0,10.0,2020
H307-1902-5043,5043,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50431,50431,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50432,50432,IC,{'DTH'},0.0,10.0,2020
H307-1902-50434,50434,IC,{'DTH'},0.0,10.0,2020
H307-1902-50439,50439,RGT,{'BAY'},0.0,10.0,2020
H307-1902-50439,50439,BAY,{'IC'},3556778.0,3556788.0,2020
H307-1902-50439,50439,IC,{'DTH'},0.0,10.0,2020
H307-1902-5044,5044,IC,{'DTH'},0.0,10.0,2020
H307-1902-50446,50446,IC,{'DTH'},0.0,10.0,2020
H307-1902-50447,50447,RGT,{'DTH'},0.0,10.0,2020
H307-1902-5045,5045,IC,{'DTH'},0.0,10.0,2020
H307-1902-50451,50451,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50453,50453,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50457,50457,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50459,50459,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50460,50460,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50464,50464,IC,{'DTH'},0.0,10.0,2020
H307-1902-50468,50468,IC,{'DTH'},0.0,10.0,2020
H307-1902-50470,50470,IC,{'DTH'},54297.0,54307.0,2020
H307-1902-50475,50475,RGT,{'DTH'},0.0,10.0,2020
H307-1902-50479,50479,RGT,{'BAY'},0.0,10.0,2020
H307-1902-50479,50479,BAY,{'IC'},2609512.0,2609522.0,2020
